Opponent,Results,Score,PlusMinus
North Dakota,W, 61_37 ,2.5
Boise St.,W, 95_82 ,4.6
Loyola Marymount,W, 64_63 ,0.8
Denver,L, 56_49 ,-7.7
Oregon,W, 68_55 ,3.3
Washington,L, 63_59 ,2.1
Northern Arizona,W, 71_54 ,4.5
Northern Colorado,L, 59_48 ,-5
Loyola Marymount,W, 82_73 ,1.7
Colorado St.,L, 62_61 ,-2.4
UC Riverside,W, 67_52 ,15.3
Fresno St.,W, 59_56 ,-2.8
Idaho St.,L, 67_65 ,2
Weber St.,L, 64_56 ,-3
Eastern Washington,W, 79_66 ,0.7
Portland St.,W, 90_58 ,8.8
Sacramento St.,W, 57_56 ,-0.1
Montana St.,L, 61_52 ,-6
Northern Colorado,W, 64_62 ,2.7
Northern Arizona,W, 84_64 ,2.6
Weber St.,W, 75_61 ,9.8
Idaho St.,W, 91_68 ,9.5
Portland St.,W, 81_76 ,7.4
Eastern Washington,L, 69_68 ,-0.9
Sacramento St.,W, 86_58 ,8
Montana St.,L, 73_67 ,-8
Northern Arizona,W, 81_60 ,12.9
Northern Colorado,W, 68_63 ,2.4
Weber St.,W, 66_65 ,-9.5
New Mexico,L, 62_57 ,-2.3
