Opponent,Results,Score,PlusMinus
IPFW,W, 75_46 ,15.5
Oakland,W, 58_42 ,10.9
Arizona,W, 65_61 ,5.8
Gonzaga,L, 74_61 ,-7.7
Maryland,W, 78_69 ,5.2
Duke,W, 73_69 ,5.4
Grambling St.,W, 79_46 ,13.2
Green Bay,L, 88_84 OT,-3.2
Marquette,W, 72_63 ,8
Cal Poly,W, 90_42 ,24.7
Milwaukee,W, 68_58 ,8
Illinois Chicago,W, 79_43 ,10.8
Ohio St.,W, 65_43 ,11.2
Penn St.,W, 63_46 ,9.6
Michigan St.,L, 54_47 ,-3.2
Purdue,W, 73_66 ,4.9
Northwestern,W, 60_50 ,-0.5
Ohio St.,L, 60_51 ,-6.2
Michigan,W, 54_48 ,-4.7
Penn St.,W, 79_71 OT,-5.3
Purdue,L, 60_57 ,-0.6
Michigan St.,W, 67_49 ,10.8
Michigan,W, 62_44 ,10.5
Illinois,L, 63_56 ,2.7
Indiana,W, 83_55 ,19
Minnesota,L, 68_52 ,-4.7
Northwestern,W, 70_63 ,6.5
Indiana,W, 78_46 ,11.4
Iowa,W, 67_40 ,15.3
Illinois,W, 72_57 ,5.5
Illinois,L, 58_54 ,-8.3
Wofford,W, 53_49 ,2.9
Cornell,L, 87_69 ,-10.5
