Opponent,Results,Score,PlusMinus
Kansas St.,L, 92_54 ,-12
Canisius,W, 89_69 ,11.1
Holy Cross,W, 76_73 ,-2.7
Western Michigan,W, 60_58 ,-2.4
Green Bay,L, 90_69 ,-15.2
Milwaukee,W, 69_64 ,6.1
San Francisco,W, 66_63 ,4.5
Bradley,W, 68_65 ,-5
SIU Edwardsville,W, 79_61 ,10.9
Albany,W, 68_56 ,9.2
Wright St.,W, 53_52 ,3.5
Detroit,L, 59_42 ,-3
Cleveland St.,L, 62_57 ,-2.9
Youngstown St.,L, 71_67 ,-2.2
Illinois Chicago,W, 55_50 ,1.2
Butler,L, 48_47 ,-3.5
Valparaiso,L, 86_67 ,-6.2
Detroit,L, 83_63 ,-3.7
Wright St.,L, 66_48 ,-2.6
Youngstown St.,W, 92_85 OT,-1.7
Cleveland St.,L, 59_56 ,0.3
Butler,L, 62_47 ,-0.5
Illinois Chicago,W, 80_63 ,5
Valparaiso,L, 84_73 ,-6.4
Creighton,L, 78_58 ,-6
Milwaukee,L, 63_61 ,4.9
Green Bay,L, 87_71 ,-14.2
Cleveland St.,L, 80_66 ,-11
