Opponent,Results,Score,PlusMinus
Cal St. Northridge,W, 89_64 ,26.8
South Dakota St.,W, 74_63 ,6.4
Saint Joseph's,W, 85_60 ,3.5
Tennessee,W, 73_72 ,-0.3
Central Michigan,W, 64_38 ,11.1
Wake Forest,W, 69_58 ,1.8
Buffalo,W, 101_65 ,14.7
Valparaiso,W, 86_62 ,18.6
Alabama,W, 73_65 ,-4.6
Ball St.,W, 69_49 ,16
SIU Edwardsville,W, 90_63 ,11.5
Iowa,W, 67_56 ,1.7
West Virginia,W, 77_62 ,10
Minnesota,W, 79_60 ,6.9
Wisconsin,L, 73_66 ,-4.9
Ohio St.,L, 70_66 ,5.3
Northwestern,L, 72_64 ,-1.4
Illinois,W, 84_78 ,1.3
Michigan,W, 69_59 ,12.6
Wisconsin,W, 60_57 ,0.6
Penn St.,W, 66_46 ,8.3
Indiana,W, 78_75 ,0.5
Michigan St.,W, 76_64 ,8.3
Iowa,W, 63_40 ,12
Ohio St.,W, 60_57 ,7.7
Illinois,W, 75_65 ,-0.3
Minnesota,W, 59_58 ,2.9
Michigan St.,L, 53_44 ,-2.4
Indiana,W, 74_55 ,12.6
Penn St.,W, 64_60 ,6.9
Northwestern,W, 69_61 ,-0.4
Minnesota,L, 69_42 ,-16
Siena,W, 72_64 ,5
Texas A&M,W, 63_61 OT,-2.3
Duke,L, 70_57 ,-2.6
