Opponent,Results,Score,PlusMinus
Samford,W, 69_66 ,2.7
UAB,W, 72_65 ,4.7
Green Bay,L, 87_86 OT,-5.7
Youngstown St.,W, 70_61 ,5.3
South Florida,L, 76_54 ,-17.4
Morehead St.,W, 63_57 ,-0.1
Xavier,L, 77_61 ,-0.1
Pittsburgh,L, 71_59 ,-7.5
Texas A&M Corpus Chris,W, 85_76 ,9.1
Robert Morris,W, 71_57 ,7.5
Wofford,W, 73_66 ,4
Northeastern,L, 61_58 ,-3
Norfolk St.,W, 84_66 ,4.7
Ohio,W, 62_60 ,5.7
Miami OH,L, 55_53 OT,6.7
Bowling Green,L, 76_70 ,0.3
Buffalo,W, 89_54 ,8.4
Akron,W, 87_70 ,5.3
Toledo,W, 69_49 ,7.8
Western Michigan,W, 74_73 ,0.9
Northern Illinois,W, 76_46 ,8.3
Eastern Michigan,W, 75_68 ,6.9
Central Michigan,W, 68_63 ,-1.2
Ball St.,W, 76_42 ,8.7
Buffalo,L, 70_55 ,-11.9
Ohio,W, 74_67 ,-0
Western Carolina,W, 74_72 ,2.1
Bowling Green,W, 75_69 ,-2.9
Miami OH,W, 66_58 ,4.3
Akron,W, 74_61 ,8.6
Ohio,L, 81_64 ,-8.6
Tulsa,W, 75_74 ,-2.6
Illinois,L, 75_58 ,-4.1
