Opponent,Results,Score,PlusMinus
Hofstra,W, 101_65 ,17.3
Memphis,W, 57_55 ,4
Central Arkansas,W, 94_44 ,20.2
Oakland,W, 89_59 ,11.4
Tennessee Tech,W, 112_75 ,15.1
Alcorn St.,W, 98_31 ,28.8
UCLA,W, 73_61 ,8.4
Radford,W, 99_64 ,12.4
La Salle,W, 90_65 ,11.1
Michigan,W, 75_64 ,10.2
California,W, 84_69 ,2.4
Belmont,W, 81_51 ,11
Temple,W, 84_52 ,12.1
Cornell,W, 71_66 ,-2.5
Tennessee,L, 76_68 ,-1.7
Nebraska,W, 84_72 ,2
Texas Tech,W, 89_63 ,15.4
Baylor,W, 81_75 ,2
Iowa St.,W, 84_61 ,11.3
Missouri,W, 84_65 ,11.5
Kansas St.,W, 81_79 OT,1.7
Colorado,W, 72_66 OT,4.9
Nebraska,W, 75_64 ,5.9
Texas,W, 80_68 ,8.4
Iowa St.,W, 73_59 ,6.4
Texas A&M,W, 59_54 ,-0.3
Colorado,W, 94_74 ,13.7
Oklahoma,W, 81_68 ,14.1
Oklahoma St.,L, 85_77 ,-11.1
Kansas St.,W, 82_65 ,8.2
Missouri,W, 77_56 ,5.6
Texas Tech,W, 80_68 ,5.1
Texas A&M,W, 79_66 ,-0.5
Kansas St.,W, 72_64 ,4.6
Lehigh,W, 90_74 ,5.7
Northern Iowa,L, 69_67 ,-6.3
