Opponent,Results,Score,PlusMinus
Wisconsin,L, 75_46 ,-15.5
Washington St.,L, 89_70 ,-12.7
Gonzaga,L, 90_55 ,-13.4
SIU Edwardsville,W, 69_64 ,1.4
Oakland,L, 84_76 ,-5.5
Toledo,L, 73_72 ,-2.1
North Dakota,W, 73_52 ,14.4
Michigan St.,L, 80_58 ,-11.7
Valparaiso,W, 75_72 ,-1.5
IUPUI,L, 79_69 ,-4.7
Western Illinois,W, 53_49 ,0.7
Centenary,L, 75_62 ,-5.2
Oral Roberts,L, 68_55 ,-4.6
Southern Utah,W, 61_56 ,-4.9
UMKC,W, 78_69 ,10.6
South Dakota St.,L, 65_64 ,6.1
North Dakota St.,W, 68_59 ,2.8
Western Illinois,W, 63_58 ,3.7
IUPUI,W, 62_60 OT,5.5
Oral Roberts,L, 71_68 OT,5.1
Centenary,L, 80_78 ,-1.6
UMKC,L, 65_56 ,3.4
Southern Utah,W, 72_65 OT,4
North Dakota St.,W, 71_67 ,2.1
South Dakota St.,W, 78_72 ,10.1
SIU Edwardsville,W, 78_40 ,14.4
Oakland,L, 86_83 ,-6.3
South Dakota St.,W, 71_66 ,0.4
Oakland,L, 71_58 ,-4.4
