Opponent,Results,Score,PlusMinus
Seattle,W, 86_64 ,15.5
Southern,W, 93_61 ,9.3
North Texas,W, 82_68 ,5.5
Prairie View A&M,W, 80_58 ,8.7
Bradley,W, 68_57 ,8.3
Utah,W, 77_55 ,14.1
Tulsa,L, 86_65 ,-10.4
UTSA,W, 61_55 ,4.7
Arkansas Pine Bluff,W, 81_66 ,6.1
Stanford,W, 71_70 ,7.1
La Salle,W, 77_62 ,10.7
Pacific,W, 66_50 ,12
Rhode Island,L, 63_59 ,-4.2
Coppin St.,W, 79_61 ,11.1
Texas Tech,W, 81_52 ,8.2
Oklahoma,L, 62_57 OT,0.1
Baylor,L, 83_70 ,-2.7
Colorado,W, 90_78 ,9.8
Kansas St.,W, 73_69 ,-1.1
Texas A&M,W, 76_69 ,4.7
Missouri,L, 95_80 ,-8.9
Texas,L, 72_60 ,-0.6
Texas Tech,L, 81_74 ,-6.9
Oklahoma,W, 97_76 ,9
Iowa St.,W, 69_64 ,6.9
Baylor,W, 82_75 ,5
Texas,L, 69_59 ,-4.4
Kansas,W, 85_77 ,11.1
Texas A&M,L, 76_61 ,-9.1
Nebraska,W, 74_55 ,15.2
Oklahoma,W, 81_67 ,16.5
Kansas St.,L, 83_64 ,-16.4
Georgia Tech,L, 64_59 ,0.3
