Opponent,Results,Score,PlusMinus
La Salle,L, 83_80 ,-5.6
Iona,L, 68_63 ,-3.3
VCU,L, 63_52 ,-7.5
William & Mary,L, 62_61 ,-1.6
Pepperdine,L, 75_66 ,-1.6
Wyoming,W, 78_67 ,6.2
Monmouth,W, 59_56 ,-0.8
South Florida,L, 74_55 ,-15.8
Howard,L, 56_54 ,-0.8
Delaware,L, 55_52 ,-0.9
Towson,L, 82_74 ,-6.2
Virginia,L, 80_54 ,-16.6
Fordham,W, 78_54 ,14.2
Coppin St.,W, 69_67 ,1
Morgan St.,L, 73_63 ,-1.1
Norfolk St.,L, 66_50 ,-9.8
North Carolina A&T,W, 65_55 ,9.4
Bethune Cookman,L, 57_52 ,-4.9
Florida A&M,W, 66_53 ,3.8
Delaware St.,L, 58_56 ,1.5
Maryland Eastern Shore,W, 79_65 ,5.2
South Carolina St.,L, 72_60 ,-6.7
Winston Salem St.,W, 55_53 ,1.9
Norfolk St.,L, 70_66 ,-2.2
North Carolina A&T,L, 69_65 ,-2.1
Bethune Cookman,W, 71_44 ,7.1
Florida A&M,W, 70_61 ,2
Delaware St.,W, 64_45 ,7.1
Longwood,W, 95_81 ,9
Howard,W, 90_42 ,23
Norfolk St.,W, 73_70 ,4.3
Morgan St.,L, 74_67 ,-1.9
