Opponent,Results,Score,PlusMinus
Cal Poly,W, 73_62 ,15.6
Arizona St.,L, 104_65 ,-20
UC Santa Barbara,L, 76_65 ,-6.4
Montana St.,L, 70_66 ,-1
Colorado St.,L, 91_75 2OT,-2
Colorado,L, 78_54 ,-10.2
BYU,L, 69_43 ,-9.8
San Jose St.,W, 76_71 ,-2.5
Loyola Chicago,L, 66_63 ,-4.5
South Florida,L, 69_49 ,-13.3
Southern Illinois,L, 67_66 ,1.2
Cal St. Bakersfield,W, 82_73 ,4
Washington,L, 86_71 ,-7.6
Saint Mary's,L, 83_62 ,-13.5
San Diego,W, 87_71 ,7.3
Loyola Marymount,W, 70_67 ,-0.9
Pepperdine,L, 83_68 ,-3.1
Santa Clara,L, 66_65 ,-3.7
Portland,L, 74_58 ,-5
Gonzaga,W, 81_77 OT,-2.5
San Diego,W, 72_70 OT,-3.5
Saint Mary's,L, 73_57 ,-10.2
Pepperdine,W, 77_47 ,7.8
Loyola Marymount,W, 75_66 ,3.7
Santa Clara,W, 71_68 OT,3.6
Portland,L, 70_59 ,-0.7
Gonzaga,L, 75_69 ,-3
Loyola Marymount,L, 84_76 ,-2
