Opponent,Results,Score,PlusMinus
Arkansas,W, 96_66 ,6.6
East Tennessee St.,W, 69_56 ,11.3
Morgan St.,W, 90_81 ,7.4
Appalachian St.,W, 80_53 ,9.3
UNLV,L, 76_71 ,-7.5
Stetson,W, 80_48 ,11.9
Charlotte,L, 87_65 ,-13.2
Western Carolina,L, 91_83 ,-4.2
Oral Roberts,W, 94_57 ,17.7
Western Kentucky,W, 102_75 ,11.1
Louisiana Lafayette,W, 84_69 ,8.3
Radford,W, 79_53 ,12
South Florida,W, 73_52 ,8.1
Kentucky,L, 71_62 ,-7.6
Providence,W, 92_70 ,5.4
St. John's,W, 75_68 ,1.8
Villanova,L, 92_84 ,2.7
Pittsburgh,L, 82_77 OT,1.5
Seton Hall,L, 80_77 ,-6.6
Cincinnati,W, 68_60 ,0.4
West Virginia,L, 77_74 ,0.6
Connecticut,W, 82_69 ,10.7
Rutgers,W, 76_60 ,9.4
St. John's,L, 74_55 ,-10.3
Syracuse,W, 66_60 ,-1.8
Notre Dame,W, 91_89 2OT,0.9
DePaul,W, 68_59 ,2.3
Georgetown,L, 70_60 ,-1.5
Connecticut,W, 78_76 ,-2.9
Marquette,L, 69_48 ,-8.1
Syracuse,W, 78_68 ,1.2
Cincinnati,L, 69_66 ,3.9
California,L, 77_62 ,-9.9
