Opponent,Results,Score,PlusMinus
UNC Greensboro,W, 96_62 ,15.3
Coastal Carolina,W, 74_49 ,10.2
Charlotte,W, 101_59 ,23.9
Radford,W, 104_67 ,15.1
Arizona St.,W, 64_53 ,2.3
Connecticut,W, 68_59 ,7.9
Wisconsin,L, 73_69 ,-5.4
St. John's,W, 80_71 ,8.6
Gardner Webb,W, 113_68 ,16.3
Gonzaga,W, 76_41 ,10.3
Long Beach St.,W, 84_63 ,15.5
Penn,W, 114_55 ,24
Clemson,W, 74_53 ,9.8
Iowa St.,W, 86_65 ,10.3
Georgia Tech,L, 71_67 ,0.9
Boston College,W, 79_59 ,6.7
Wake Forest,W, 90_70 ,6.3
North Carolina St.,L, 88_74 ,-6.1
Clemson,W, 60_47 ,4.4
Florida St.,W, 70_56 ,6.6
Georgetown,L, 89_77 ,-8.5
Georgia Tech,W, 86_67 ,8.3
Boston College,W, 66_63 ,4.8
North Carolina,W, 64_54 ,2.2
Maryland,W, 77_56 ,13.5
Miami FL,W, 81_74 ,-1.7
Virginia Tech,W, 67_55 ,3.3
Tulsa,W, 70_52 ,7.9
Virginia,W, 67_49 ,13.9
Maryland,L, 79_72 ,-4.3
North Carolina,W, 82_50 ,20.1
Virginia,W, 57_46 ,4.4
Miami FL,W, 77_74 ,5.9
Georgia Tech,W, 65_61 ,6.8
Arkansas Pine Bluff,W, 73_44 ,15.8
California,W, 68_53 ,8.6
Purdue,W, 70_57 ,2.6
Baylor,W, 78_71 ,1
West Virginia,W, 78_57 ,7.6
Butler,W, 61_59 ,2
