Opponent,Results,Score,PlusMinus
Marist,W, 74_67 ,6.4
Drexel,W, 58_56 ,3.1
Vermont,L, 77_71 ,1.9
Massachusetts,W, 83_75 ,9.5
Florida,L, 73_58 ,-7.7
Princeton,W, 58_44 ,6.3
Colgate,W, 76_67 ,2.3
Monmouth,W, 66_52 ,3.5
Rider,W, 80_70 OT,1.4
NJIT,W, 71_62 ,9.9
Saint Peter's,W, 66_42 ,11.7
North Carolina,L, 81_67 ,-6
Cincinnati,L, 65_58 ,-1.5
West Virginia,L, 86_52 ,-16.5
Providence,L, 94_81 ,-12.2
Syracuse,L, 81_65 ,-10.5
South Florida,L, 73_64 ,-6.9
Villanova,L, 94_68 ,-15.6
Georgetown,L, 88_63 ,-12.8
Marquette,L, 82_59 ,-16.3
Notre Dame,W, 74_73 ,3
St. John's,W, 84_72 ,8.3
Louisville,L, 76_60 ,-9.4
Georgetown,W, 71_68 ,2.2
DePaul,W, 68_64 ,-6.1
Connecticut,L, 76_58 ,-7.6
Seton Hall,L, 76_70 ,-11
DePaul,W, 71_62 ,-1.7
Seton Hall,L, 85_74 ,-2.4
Pittsburgh,L, 83_54 ,-17.1
Cincinnati,L, 69_68 ,-0.6
