Opponent,Results,Score,PlusMinus
Vermont,L, 58_57 ,-2.4
Navy,W, 63_53 ,2.9
Towson,W, 78_69 OT,-0.1
Canisius,L, 73_71 ,3.2
Army,W, 74_67 ,4.7
Purdue,L, 101_65 ,-14.7
Niagara,W, 86_80 ,5.1
Green Bay,W, 71_65 ,0.3
Jacksonville,L, 83_73 ,-5.1
Liberty,W, 81_64 ,10.4
Miami OH,W, 73_55 ,10
Bowling Green,W, 68_65 ,2.8
Akron,W, 78_65 ,7.3
Kent St.,L, 89_54 ,-8.4
Ohio,L, 99_77 ,-10.4
Ball St.,L, 75_69 ,-2.3
Northern Illinois,W, 95_83 ,5.2
Western Michigan,L, 85_70 ,-10.5
Central Michigan,L, 88_82 ,-3.3
Toledo,W, 65_59 ,-1.7
Eastern Michigan,W, 84_67 ,7.5
Kent St.,W, 70_55 ,11.9
Bowling Green,W, 64_51 ,7.6
Saint Peter's,W, 77_75 OT,-1.3
Akron,L, 77_67 ,-13.8
Ohio,W, 72_69 ,-3.2
Miami OH,L, 73_62 ,-4.1
Toledo,W, 72_54 ,9.6
Miami OH,L, 73_59 ,-8.2
