Opponent,Results,Score,PlusMinus
Rider,L, 88_74 ,-2
Southeastern Louisiana,W, 82_67 ,10.2
Bethune Cookman,W, 67_51 ,6.7
UT Rio Grande Valley,W, 75_50 ,11.4
Richmond,L, 63_62 ,-4.4
Old Dominion,W, 69_55 ,5.9
St. Bonaventure,W, 105_53 ,25.9
DePaul,W, 76_45 ,13.2
UCLA,W, 72_54 ,14.5
Wright St.,W, 80_69 ,9.9
Houston,W, 70_64 ,-0.5
Centenary,W, 88_51 ,13.9
Mississippi Valley St.,W, 73_45 ,13.2
San Diego,W, 77_68 ,4.2
Western Kentucky,L, 55_52 ,-1.1
Mississippi,W, 80_75 ,-0.1
Arkansas,W, 82_80 ,10
Georgia,W, 72_69 ,-4.8
Alabama,L, 62_57 ,-5
Arkansas,L, 67_62 ,4.8
LSU,W, 67_51 ,10.1
Vanderbilt,L, 75_72 ,-4.9
Florida,L, 69_62 ,-1.5
Mississippi,W, 71_63 ,4.8
Auburn,W, 85_75 OT,-1.9
Kentucky,L, 81_75 OT,-1
LSU,W, 60_59 ,1.8
Alabama,W, 74_66 ,3.5
South Carolina,W, 76_63 ,7.7
Auburn,L, 89_80 ,-5.2
Tennessee,L, 75_59 ,-12.4
Florida,W, 75_69 ,10.2
Vanderbilt,W, 62_52 ,5.5
Kentucky,L, 75_74 OT,0.8
Jackson St.,W, 81_67 ,8.8
North Carolina,L, 76_74 ,2
