Opponent,Results,Score,PlusMinus
Princeton,L, 71_68 ,-2.9
Illinois Chicago,W, 67_48 ,10.9
Fairleigh Dickinson,L, 62_53 ,-7.2
Wright St.,L, 69_53 ,-10.5
Purdue,L, 64_38 ,-11.1
Chicago St.,W, 78_40 ,15
Illinois St.,L, 75_62 ,-4.7
South Florida,W, 59_56 ,1.3
South Dakota St.,L, 80_72 ,-6.5
Detroit,L, 76_58 ,-6.4
Alcorn St.,W, 68_64 ,4
Toledo,W, 59_48 ,10.2
Ball St.,W, 53_38 ,13.4
Western Michigan,L, 70_61 ,-8.2
Eastern Michigan,W, 71_63 ,9
Northern Illinois,W, 81_75 ,2.7
Miami OH,L, 64_51 ,-1.9
Bowling Green,W, 64_52 ,7.7
Buffalo,W, 88_82 ,3.3
Kent St.,L, 68_63 ,1.2
Akron,L, 56_52 ,2
Ohio,L, 89_76 ,-1.5
Toledo,W, 63_46 ,6.2
Ball St.,L, 69_63 ,-5.7
Tennessee St.,W, 79_73 ,-3
Northern Illinois,L, 67_65 ,5.7
Western Michigan,W, 74_66 ,-2.1
Eastern Michigan,W, 56_55 ,2.2
Western Michigan,L, 69_60 ,4.7
