Opponent,Results,Score,PlusMinus
Mississippi Valley St.,W, 92_74 ,11.5
Michigan St.,L, 75_71 ,4.8
IPFW,W, 90_55 ,13.4
Colorado,W, 76_72 ,-4.5
Wisconsin,W, 74_61 ,7.7
Cincinnati,W, 61_59 OT,-2.4
Washington St.,W, 74_69 ,-6.5
Wake Forest,L, 77_75 ,-0.5
Davidson,W, 103_91 ,6.9
Duke,L, 76_41 ,-10.3
Eastern Washington,W, 94_52 ,19.5
Oklahoma,W, 83_69 ,12.3
Illinois,W, 85_83 OT,4.3
Portland,W, 81_78 ,6.1
Saint Mary's,W, 89_82 ,7.5
San Diego,W, 68_50 ,7.1
Pepperdine,W, 91_84 ,9.6
Loyola Marymount,W, 85_69 ,6.8
Santa Clara,W, 71_64 ,-4.5
San Francisco,L, 81_77 OT,2.5
Portland,W, 76_49 ,11.6
Memphis,W, 66_58 ,1.8
Saint Mary's,W, 80_61 ,3.1
San Diego,W, 82_65 ,16
Loyola Marymount,L, 74_66 ,0.4
Pepperdine,W, 72_54 ,17.2
Santa Clara,W, 88_51 ,18.6
San Francisco,W, 75_69 ,3
Cal St. Bakersfield,W, 78_59 ,18.7
Loyola Marymount,W, 77_62 ,11.3
Saint Mary's,L, 81_62 ,-4
Florida St.,W, 67_60 ,9.9
Syracuse,L, 87_65 ,-10.9
