Opponent,Results,Score,PlusMinus
Villanova,L, 84_61 ,-6.3
Wichita St.,L, 80_64 ,-15.3
Central Michigan,W, 62_53 ,7.2
Eastern Kentucky,L, 68_39 ,-13.9
UTSA,L, 75_61 ,-3.5
UC Irvine,L, 75_54 ,-5.8
Houston Baptist,L, 92_77 ,-0.1
Quinnipiac,L, 73_52 ,-11.3
Army,L, 61_40 ,-14
Lafayette,L, 73_57 ,-8.1
Missouri,L, 87_36 ,-21.8
Saint Peter's,L, 83_68 ,-7.2
Iona,L, 82_60 ,-11.4
Sacred Heart,W, 88_85 ,-4.1
Bryant,W, 66_50 ,6
Central Connecticut,W, 83_74 ,-
Robert Morris,L, 80_73 ,-4.3
St. Francis PA,L, 54_52 ,1.7
Robert Morris,L, 65_50 ,-5.2
St. Francis PA,W, 78_75 ,-2.4
Bryant,W, 67_55 ,4
Central Connecticut,L, 77_67 ,-8
Monmouth,W, 75_69 ,8.5
Monmouth,W, 71_65 ,-1.4
Longwood,L, 83_81 ,-14.2
Wagner,W, 70_65 ,-2.5
Mount St. Mary's,L, 77_67 ,-1.6
LIU Brooklyn,L, 68_62 ,-3
St. Francis NY,W, 56_55 ,5.4
Sacred Heart,W, 64_59 OT,-8.4
Quinnipiac,L, 74_65 ,-8.5
LIU Brooklyn,L, 63_61 ,1.3
