Opponent,Results,Score,PlusMinus
Utah Valley,L, 80_72 ,-2.7
Idaho,L, 81_69 ,-4.6
UC Davis,W, 63_62 ,-2.9
Green Bay,L, 71_62 ,-3.8
Western Illinois,W, 60_55 ,6.1
IUPUI,L, 86_74 ,-7.3
Milwaukee,L, 84_73 ,-7.2
Fresno St.,L, 68_54 ,-10.7
Wichita St.,L, 69_57 ,-14.1
Centenary,W, 82_70 ,4.2
Oral Roberts,L, 65_59 ,-3.2
Southern Utah,L, 85_79 OT,-2.1
Iowa St.,L, 73_71 ,-2.2
South Dakota St.,W, 79_67 ,0.4
Oakland,L, 85_79 ,-7.9
IPFW,L, 68_59 ,-2.8
UMKC,W, 73_69 ,-1.7
Oral Roberts,L, 71_57 ,-4.5
Centenary,W, 73_62 ,2.2
UMKC,L, 58_56 ,-0.8
Southern Utah,W, 79_59 ,7.9
South Dakota St.,W, 90_85 2OT,2.5
IPFW,L, 71_67 ,-2.1
Oakland,L, 88_81 ,-1.5
IUPUI,L, 66_52 ,-5.2
Western Illinois,W, 63_59 OT,3.3
Oral Roberts,L, 65_64 OT,-5.2
