Opponent,Results,Score,PlusMinus
Rice,L, 81_51 ,-12.1
Houston Baptist,W, 70_60 ,5.3
South Alabama,L, 70_58 ,2.6
Oregon St.,W, 65_63 ,7.5
Idaho,L, 75_61 ,-9.5
UC Riverside,L, 59_58 ,-3.2
UC Davis,W, 59_57 ,3.1
Weber St.,L, 80_65 ,-0.8
USC,L, 51_36 ,-10.3
Pacific,L, 79_49 ,-15.6
Idaho St.,W, 64_63 ,-0.2
Loyola Marymount,L, 82_78 ,-10.6
Eastern Washington,L, 79_75 ,-8.2
Portland St.,L, 94_66 ,-8.2
Seattle,W, 80_67 ,1.2
Montana,L, 57_56 ,0.1
Montana St.,L, 58_53 ,-1.8
Northern Colorado,L, 79_65 ,-5.2
Northern Arizona,L, 75_71 ,-0.1
Weber St.,L, 81_59 ,-7.5
Idaho St.,W, 72_55 ,9
Portland St.,L, 76_62 ,-0
Eastern Washington,W, 74_67 ,5.2
Seattle,L, 98_67 ,-17.3
Montana St.,L, 80_74 ,-8.6
Montana,L, 86_58 ,-8
Northern Arizona,L, 73_66 ,-
