Opponent,Results,Score,PlusMinus
Pittsburgh,L, 71_60 ,-9.4
Fairleigh Dickinson,W, 68_39 ,13.9
UC Irvine,W, 67_57 ,8
UTSA,W, 74_72 ,-5
FIU,W, 81_67 ,3.3
Murray St.,L, 62_60 ,1.4
Tennessee Martin,W, 85_74 ,9.6
Maryland,L, 83_72 ,-6.2
Ohio,L, 74_62 ,-1.1
Morgan St.,W, 76_62 ,8.6
Chattanooga,L, 68_54 ,-6.5
Tennessee St.,W, 79_71 ,2.2
Austin Peay,W, 76_71 ,8.8
Jacksonville St.,L, 68_65 ,-2.5
Tennessee Tech,W, 78_73 ,6
Eastern Illinois,W, 67_59 ,9.3
Southeast Missouri St.,W, 79_63 ,9.5
Chicago St.,W, 74_50 ,13.2
Morehead St.,L, 69_53 ,-7.9
Austin Peay,L, 80_76 ,-3.1
Tennessee St.,W, 75_58 ,4.8
Tennessee Tech,W, 76_58 ,11.7
Jacksonville St.,W, 66_65 ,-1
Southeast Missouri St.,W, 59_56 ,8.9
Eastern Illinois,L, 77_54 ,-10.5
Morehead St.,L, 77_64 ,-14.7
Winthrop,W, 77_57 ,10.6
Tennessee Martin,W, 84_60 ,8.3
Murray St.,L, 88_74 ,-6.1
Eastern Illinois,L, 68_61 ,-1.3
College of Charleston,L, 82_79 ,1.8
