Opponent,Results,Score,PlusMinus
Charlotte,L, 86_70 ,-7.7
Tennessee,L, 124_49 ,-39.8
Campbell,L, 85_66 ,-13.2
Georgia,L, 79_58 ,-16
Furman,L, 72_66 ,-1.9
Kentucky,L, 94_57 ,-18.4
Gardner Webb,W, 58_56 ,0.4
Wofford,L, 68_42 ,-8.4
Western Carolina,L, 87_76 ,-9.7
Radford,L, 82_74 ,-7.1
High Point,L, 66_62 ,-2.6
Coastal Carolina,L, 58_57 ,0.3
Charleston Southern,L, 77_74 OT,0.3
VMI,W, 97_84 ,4.4
Liberty,W, 74_70 ,4.4
Winthrop,W, 66_53 ,6
Presbyterian,W, 99_89 ,8.2
High Point,W, 83_69 ,5
Radford,W, 92_84 ,6
Charleston Southern,L, 62_54 ,-3
Coastal Carolina,L, 98_62 ,-17.1
Liberty,W, 75_72 ,8.5
VMI,W, 114_97 ,13.6
Presbyterian,W, 69_66 OT,2.5
Winthrop,L, 68_65 OT,-1.5
Gardner Webb,W, 89_86 ,2.6
High Point,W, 84_73 ,11
Coastal Carolina,L, 92_73 ,-13.7
