Opponent,Results,Score,PlusMinus
Boston College,L, 89_58 ,-13.2
George Mason,L, 60_44 ,-4.2
Furman,L, 83_60 ,-11.7
Loyola MD,L, 58_41 ,-3.8
Hartford,W, 68_56 ,6.8
Vermont,L, 63_58 ,-2.9
Army,L, 59_46 ,-4.4
Lehigh,L, 66_58 ,-8.7
New Hampshire,L, 69_59 ,-5
Colgate,L, 63_44 ,-5.3
Quinnipiac,L, 73_51 ,-13.1
Bucknell,W, 49_43 ,6.4
Harvard,L, 76_47 ,-9.7
St. Francis NY,W, 65_64 ,3.1
Harvard,L, 62_58 ,-0.9
Cornell,L, 71_37 ,-12.6
Columbia,L, 63_51 ,-4.5
Penn,L, 53_51 ,-1.8
Princeton,L, 54_38 ,-3.7
Brown,L, 75_60 ,-6.4
Yale,L, 69_56 ,1.5
Columbia,W, 48_44 ,3.9
Cornell,L, 88_70 ,-15
Yale,L, 55_45 ,-7.3
Brown,L, 76_57 ,-6.7
Princeton,L, 71_43 ,-15.9
Penn,L, 78_68 ,-7.8
