Opponent,Results,Score,PlusMinus
VMI,L, 93_86 ,-4.5
LIU Brooklyn,W, 63_56 ,2.2
Princeton,W, 56_52 ,11.9
Harvard,W, 56_53 ,3.1
Yale,W, 64_48 ,8.5
Bryant,W, 64_58 ,1
Buffalo,L, 74_67 ,-4.7
Fairleigh Dickinson,W, 61_40 ,14
Dartmouth,W, 59_46 ,4.4
New Hampshire,W, 54_46 ,6.5
SMU,L, 71_63 ,-8
Portland,L, 67_57 ,-8.8
Brown,W, 59_51 ,1.4
Colgate,L, 68_58 OT,2.9
Holy Cross,W, 67_64 ,2.9
Lehigh,L, 73_55 ,-6.8
American,W, 68_48 ,11.8
Navy,L, 62_56 ,1.7
Lafayette,L, 77_68 ,-6.3
Bucknell,L, 55_48 ,-1.7
Colgate,W, 63_49 ,-
Holy Cross,L, 70_56 ,-7.8
Lehigh,L, 78_66 ,-13.9
American,L, 57_54 ,-6.4
Navy,W, 69_50 ,12
Lafayette,L, 80_54 ,-9.8
Bucknell,L, 62_51 ,-7.5
Lehigh,L, 64_45 ,-0.5
