Opponent,Results,Score,PlusMinus
Weber St.,W, 66_57 ,9.2
San Francisco,W, 76_65 ,6.4
Loyola Marymount,W, 89_84 ,3
Santa Clara,L, 79_68 ,-8.9
San Diego St.,L, 69_61 ,-5.6
Montana St.,L, 76_64 ,-4
Arizona St.,L, 69_42 ,-11.4
Furman,W, 72_60 ,4.4
California,L, 87_66 ,-15.4
UC Irvine,L, 57_55 ,-3
UC Riverside,W, 57_53 ,-1.6
UC Davis,W, 68_47 ,4.7
Pacific,W, 68_67 ,4.1
Long Beach St.,L, 67_47 ,-4
UC Riverside,W, 63_56 ,3.3
Cal St. Fullerton,W, 85_80 OT,6.6
Cal Poly,W, 80_57 ,14.6
Cal St. Northridge,L, 76_69 ,-2.6
Pacific,W, 61_48 ,10.3
UC Davis,W, 81_77 ,10.9
Long Beach St.,W, 64_62 ,-0.7
Cal St. Fullerton,W, 73_65 ,2.1
Fresno St.,W, 64_60 ,4.3
Cal St. Northridge,W, 74_69 ,11.7
Cal Poly,L, 60_57 ,2.3
UC Irvine,W, 77_74 ,6.1
UC Davis,W, 76_62 ,9.8
Long Beach St.,W, 69_64 ,4.2
Ohio St.,L, 68_51 ,-9.4
