Opponent,Results,Score,PlusMinus
Arkansas Pine Bluff,W, 88_72 ,13.6
Coppin St.,W, 82_58 ,22.8
Texas Southern,W, 88_77 ,6.1
Gonzaga,L, 76_72 ,4.5
Arizona,L, 91_87 OT,-3.1
San Francisco,W, 78_54 ,10.2
Oregon St.,L, 74_69 ,2.2
Colorado St.,L, 77_62 ,-7.3
Cal St. Northridge,W, 92_58 ,14.6
Yale,W, 70_59 ,2.1
Tulsa,L, 84_59 ,-7.5
Miami OH,W, 67_65 ,4.4
Texas,L, 103_86 ,-8.9
Baylor,W, 78_71 ,1.1
Kansas St.,L, 87_81 ,-3.8
Oklahoma St.,L, 90_78 ,-9.8
Texas A&M,L, 67_63 ,-2.6
Nebraska,W, 72_60 ,9.5
Iowa St.,L, 64_63 ,3.8
Kansas,L, 72_66 OT,-4.9
Missouri,L, 84_66 ,-11.2
Kansas St.,L, 68_51 ,-5.2
Oklahoma,W, 77_67 ,4.9
Kansas,L, 94_74 ,-13.7
Missouri,L, 92_63 ,-14.4
Iowa St.,W, 75_72 ,0.4
Nebraska,W, 81_68 ,10
Texas Tech,W, 101_90 ,12.3
Texas Tech,L, 82_67 ,-4.1
