Opponent,Results,Score,PlusMinus
Siena,L, 59_53 ,1.2
Utah St.,W, 64_61 ,-4.6
Boston University,L, 69_64 OT,0.8
Wright St.,W, 70_67 ,-3.2
Providence,L, 76_72 ,-7.4
Drexel,L, 49_47 ,-0.6
Rhode Island,L, 79_76 ,-2.4
Saint Mary's,L, 78_67 ,-1.8
Western Michigan,L, 75_60 ,-11.4
SMU,W, 73_62 ,8.7
Santa Clara,W, 62_50 ,4.3
Kent St.,W, 61_58 ,3
James Madison,W, 73_61 ,14.5
VCU,W, 62_57 ,-1.1
George Mason,W, 71_46 ,9.9
Georgia St.,W, 66_54 ,8
Delaware,W, 59_55 ,5
UNC Wilmington,W, 79_56 ,17.7
Towson,W, 73_48 ,5.7
VCU,W, 74_62 ,4.5
Drexel,L, 61_48 ,-7.9
Old Dominion,W, 74_64 ,8.5
Delaware,W, 67_51 ,9.2
Hofstra,W, 75_55 ,2.8
Georgia St.,W, 62_53 ,2
William & Mary,L, 53_52 ,-9
UNC Wilmington,W, 65_56 ,-6.1
Louisiana Tech,L, 70_67 ,2.7
Hofstra,L, 73_62 ,-0.3
George Mason,W, 50_48 ,-0.7
Hofstra,W, 74_71 2OT,0.4
William & Mary,L, 47_45 ,-5.5
Connecticut,L, 59_57 ,-0.3
