Opponent,Results,Score,PlusMinus
Nevada,L, 75_61 ,-15.8
Southern Miss,L, 66_62 ,4
San Francisco,W, 70_66 ,1
Oregon,L, 89_66 ,-9.3
Northern Colorado,W, 87_63 ,4.8
Northern Arizona,W, 62_50 ,1
Memphis,L, 76_51 ,-12.8
UC Santa Barbara,W, 76_64 ,4
Cal Poly,W, 76_72 ,-4.7
Boise St.,L, 58_56 ,-3.8
Weber St.,L, 75_62 ,-3.3
Idaho St.,W, 70_63 ,4.6
Portland St.,W, 77_71 ,5.9
Eastern Washington,L, 75_73 ,2.2
Sacramento St.,W, 58_53 ,1.8
Cal St. Bakersfield,L, 71_61 ,-3.3
Montana,W, 61_52 ,6
Northern Arizona,L, 71_58 ,-16
Northern Colorado,L, 74_68 ,-0.7
Idaho St.,W, 63_60 ,-1.6
Weber St.,L, 75_71 ,-5.2
Eastern Washington,L, 74_69 ,-2
Portland St.,W, 79_71 ,7.1
Sacramento St.,W, 80_74 ,8.6
San Jose St.,L, 77_66 ,-6.4
Montana,W, 73_67 ,8
Portland St.,L, 68_65 ,-1.2
