Opponent,Results,Score,PlusMinus
UTSA,L, 62_50 ,-4.1
Duquesne,L, 52_50 ,-3.5
Bowling Green,W, 68_46 ,11.6
Texas,L, 85_60 ,-8.1
Wichita St.,L, 74_57 ,-7.9
North Carolina Central,W, 73_63 ,5.6
Virginia Tech,L, 70_64 ,-2.1
Prairie View A&M,W, 80_51 ,15.6
Northern Iowa,L, 67_50 ,-9.9
Iowa St.,L, 81_71 ,-10.1
Drake,W, 71_67 ,1.4
South Carolina St.,W, 82_69 ,9.3
Purdue,L, 67_56 ,-1.7
Minnesota,L, 86_74 ,-16.2
Illinois,L, 59_42 ,-14.8
Michigan St.,L, 71_53 ,-9.6
Tennessee St.,W, 67_62 ,-1
Penn St.,W, 67_64 ,0.7
Michigan St.,L, 70_63 ,-8
Indiana,W, 58_43 ,6.8
Ohio St.,L, 65_57 ,1
Michigan,L, 60_46 ,-14
Illinois,L, 57_49 ,-5
Ohio St.,L, 68_58 ,-6.6
Northwestern,W, 78_65 ,10.3
Purdue,L, 63_40 ,-12
Michigan,L, 80_78 OT,-1.6
Northwestern,L, 74_57 ,-14.3
Indiana,W, 73_57 ,8.9
Wisconsin,L, 67_40 ,-15.3
Minnesota,L, 88_53 ,-15.9
Michigan,L, 59_52 ,-9.5
