Opponent,Results,Score,PlusMinus
Saint Louis,L, 76_66 ,-7.6
Notre Dame,L, 80_62 ,-7
Tennessee St.,L, 73_67 ,-0.9
Mississippi Valley St.,W, 85_68 ,14.9
Belmont,L, 75_70 OT,-1.8
Lipscomb,W, 97_91 ,6.2
Maine,L, 57_51 ,-6.5
Western Michigan,L, 72_64 ,-0.3
Georgia Tech,L, 80_55 ,-9.8
Fordham,W, 79_66 ,4.6
North Florida,L, 66_60 ,-2.3
Jacksonville,L, 91_52 ,-14.6
East Tennessee St.,L, 63_46 ,-11.9
Campbell,L, 63_53 ,-8.5
SIU Edwardsville,W, 71_60 ,2
USC Upstate,L, 66_62 OT,3.5
Florida Gulf Coast,W, 69_68 ,10.3
Stetson,W, 75_59 ,9.6
Mercer,W, 71_69 ,0.6
Florida Gulf Coast,W, 77_70 ,2.5
Stetson,W, 73_62 ,8.8
Mercer,W, 66_63 ,-0.6
USC Upstate,L, 68_64 ,-5
East Tennessee St.,L, 66_45 ,-13.8
Campbell,L, 71_64 ,-4.5
Jacksonville,L, 75_67 ,1.3
North Florida,L, 66_60 ,-3
Lipscomb,L, 74_66 ,-6.4
Belmont,L, 74_42 ,-18.9
Lipscomb,W, 72_69 ,-2.5
East Tennessee St.,L, 69_64 ,2
