Opponent,Results,Score,PlusMinus
East Tennessee St.,W, 85_76 ,0.5
Richmond,L, 75_49 ,-15
Missouri,L, 99_56 ,-19.3
UT Rio Grande Valley,L, 61_50 ,-6.1
Longwood,W, 74_70 ,-2.2
Jacksonville St.,W, 80_71 ,3.4
Elon,L, 82_63 ,-7.4
Mississippi Valley St.,W, 82_60 ,13.9
Georgia Tech,L, 95_64 ,-12.9
Murray St.,L, 73_62 ,-1.9
LIU Brooklyn,W, 76_59 ,5.3
Eastern Kentucky,W, 68_54 ,6.5
Georgia Southern,W, 75_63 ,9.2
UNC Greensboro,W, 58_45 ,2
The Citadel,W, 56_54 ,3.8
College of Charleston,L, 90_66 ,-7.3
UNC Greensboro,L, 62_49 ,3.5
Elon,L, 83_80 ,1.4
Wofford,L, 78_63 ,-5.9
Western Carolina,W, 80_67 ,-2.1
Appalachian St.,W, 85_80 ,7.3
College of Charleston,L, 86_74 ,-11.8
The Citadel,L, 68_60 ,-2.5
Samford,L, 78_54 ,-9.7
Furman,L, 87_78 ,-3
Samford,L, 60_54 ,3
Davidson,W, 78_73 ,2.5
Appalachian St.,L, 80_74 ,-6.7
Western Carolina,L, 78_70 ,-10
Georgia Southern,W, 82_62 ,10.8
College of Charleston,L, 96_69 ,-13.3
