Opponent,Results,Score,PlusMinus
Lipscomb,W, 91_86 ,3.3
Charlotte,L, 75_61 ,-10.3
Coastal Carolina,L, 69_46 ,-10.1
Hofstra,L, 70_46 ,-18.5
Yale,L, 69_65 ,3.4
UNC Wilmington,L, 86_56 ,-15.2
Samford,L, 55_31 ,-12.9
Chattanooga,W, 82_63 ,7.4
Wake Forest,L, 90_50 ,-11.6
North Carolina St.,L, 79_76 ,2.6
Ohio,L, 71_59 ,-2.8
Navy,L, 79_73 ,-5.9
Furman,L, 53_48 ,-2.4
Wofford,L, 72_55 ,-9.6
Appalachian St.,L, 89_65 ,-3.1
Western Carolina,L, 83_81 ,-4.8
Samford,L, 50_49 ,-4.3
Chattanooga,W, 83_80 ,-1.4
UNC Greensboro,L, 62_55 ,-6.7
Wofford,L, 72_56 ,-6.9
Furman,W, 66_55 ,6
Western Carolina,W, 81_76 ,7.8
College of Charleston,L, 80_77 ,-5.9
The Citadel,L, 77_72 ,2.8
UNC Greensboro,W, 70_65 ,7.9
Gardner Webb,W, 84_79 ,5.6
Appalachian St.,L, 58_54 ,-0.9
Georgia Southern,L, 98_88 ,-1.5
Davidson,L, 99_96 2OT,1.8
Davidson,W, 66_59 ,3.8
Western Carolina,L, 68_57 ,-6.7
