Opponent,Results,Score,PlusMinus
Winston Salem St.,W, 94_43 ,25.8
UC Davis,W, 95_64 ,11.9
Colorado St.,W, 68_55 ,9.1
Portland,L, 88_81 ,0.7
Montana,L, 68_55 ,-3.3
Montana St.,W, 89_66 ,9.3
Missouri,L, 106_69 ,-16.5
Saint Mary's,L, 81_76 ,-1.1
Mississippi Valley St.,W, 79_51 ,11.7
Oakland,W, 72_60 ,5.3
Idaho St.,W, 77_71 ,3.9
Arkansas Pine Bluff,W, 73_53 ,5.6
Washington St.,W, 91_89 2OT,5.4
Washington,W, 90_79 ,2.3
Oregon St.,L, 64_57 ,-5.2
Arizona St.,L, 76_57 ,-14.2
Arizona,L, 74_60 ,-6.5
California,L, 89_57 ,-14.4
Stanford,L, 84_69 ,-10.6
UCLA,W, 71_66 OT,-0.1
USC,W, 67_57 ,4.4
Oregon St.,L, 62_42 ,-6.8
Arizona,L, 70_57 ,-7.6
Arizona St.,L, 61_51 ,-1.5
Stanford,L, 72_65 ,-5.3
California,L, 64_49 ,-6.1
USC,W, 54_44 ,-4.4
UCLA,W, 70_68 ,6.8
Washington,L, 86_72 ,-4.7
Washington St.,W, 74_66 ,6
Washington St.,W, 82_80 OT,1.9
California,L, 90_74 ,-11.8
