Opponent,Results,Score,PlusMinus
Nebraska,L, 76_49 ,-6.2
Indiana,L, 69_61 ,-7.7
Winthrop,L, 49_46 ,2.7
UNC Greensboro,L, 76_70 ,-2.6
Miami FL,L, 70_41 ,-12.7
Stetson,W, 78_56 ,9.1
Wichita St.,L, 72_45 ,-13.2
Florida Gulf Coast,L, 86_82 ,-3.2
Winthrop,L, 62_53 ,-1.7
UNLV,L, 88_58 ,-19.5
Arizona St.,L, 61_52 ,-5.8
Campbell,L, 82_69 ,-1.7
East Tennessee St.,L, 63_62 ,-4.4
Belmont,L, 68_58 ,-8.7
Lipscomb,L, 80_66 ,-9.4
Mercer,L, 60_57 ,-3.7
Kennesaw St.,W, 66_62 OT,-3.5
North Florida,W, 64_50 ,10.6
Jacksonville,L, 65_52 ,-0.2
North Florida,L, 55_53 ,-6.3
Jacksonville,L, 79_63 ,-12.4
Kennesaw St.,W, 68_64 ,5
Mercer,L, 83_69 ,4.5
Lipscomb,W, 81_74 ,-1.7
Belmont,L, 70_57 ,-3.2
Campbell,L, 66_46 ,-13.2
East Tennessee St.,L, 63_56 ,8.2
Florida Gulf Coast,W, 59_52 ,-0.7
Stetson,L, 65_60 ,-4.4
