Opponent,Results,Score,PlusMinus
Mississippi,L, 92_64 ,-12.5
Tulsa,L, 59_45 ,-6.8
Creighton,L, 80_65 ,-12.8
Louisiana Tech,L, 86_66 ,-12
Cal Poly,W, 71_62 ,4.7
Oral Roberts,W, 73_68 ,3.5
Missouri St.,L, 75_62 ,-9.7
Memphis,L, 83_71 ,-1.7
South Alabama,L, 74_71 ,0.8
Arkansas St.,L, 69_61 ,-3.7
Wright St.,L, 69_47 ,-16.6
North Texas,L, 83_78 ,-2.4
Louisiana Monroe,L, 68_64 ,-0.5
Middle Tennessee,L, 66_52 ,-3.8
New Orleans,L, 67_66 OT,1.2
Louisiana Lafayette,W, 76_69 ,0.1
Florida Atlantic,L, 77_74 ,0.3
FIU,L, 96_81 ,-1.6
Denver,W, 69_57 ,0.6
Arkansas St.,W, 79_77 ,-3.3
Louisiana Lafayette,L, 77_51 ,-11.5
Louisiana Monroe,L, 67_64 ,-0.5
Western Kentucky,L, 67_46 ,-15
Denver,L, 62_57 ,-7.8
North Texas,L, 83_65 ,-9.8
Troy,L, 76_73 ,5.3
New Orleans,W, 77_71 ,7.9
Arkansas St.,L, 89_82 OT,-2.4
