Opponent,Results,Score,PlusMinus
Valparaiso,W, 88_78 ,7.3
SIU Edwardsville,W, 57_47 ,3
Temple,L, 66_46 ,-10
UC Davis,L, 60_58 ,1
Butler,L, 59_38 ,-13.4
Indiana St.,W, 68_63 ,7.7
Tennessee Tech,L, 86_81 OT,-0.1
Purdue,L, 69_49 ,-16
North Carolina Central,W, 59_45 ,4.2
Maryland Eastern Shore,W, 56_47 ,0.9
Dayton,L, 59_35 ,-9.2
Northern Illinois,L, 62_48 ,-4.5
Central Michigan,L, 53_38 ,-13.4
Toledo,W, 71_43 ,14.1
Western Michigan,W, 75_68 ,10.7
Eastern Michigan,L, 57_53 ,0
Miami OH,W, 65_59 2OT,-1.3
Buffalo,W, 75_69 ,2.3
Ohio,W, 67_66 OT,-4.1
Bowling Green,W, 64_59 ,3.9
Akron,L, 75_70 OT,-3.9
Kent St.,L, 76_42 ,-8.7
Northern Illinois,W, 71_66 ,-0.7
Central Michigan,W, 69_63 ,5.7
Tennessee Martin,W, 68_52 ,6
Eastern Michigan,L, 72_67 ,-1
Toledo,L, 45_42 ,-10.1
Western Michigan,L, 67_52 ,-5.8
Ohio,L, 85_77 OT,3.4
