Opponent,Results,Score,PlusMinus
Boise St.,L, 90_87 ,-3.5
North Dakota,W, 83_60 ,14.2
Montana,L, 64_63 ,-0.8
UC Irvine,L, 84_78 ,4.7
USC,W, 67_59 ,-1.6
Tulsa,L, 79_65 ,-9.7
UC Santa Barbara,L, 89_84 ,-3
Wyoming,L, 76_70 ,-2.8
Montana,L, 82_73 ,-1.7
Notre Dame,W, 87_85 ,-2.6
Cal St. Bakersfield,W, 84_71 ,9.4
Long Beach St.,W, 85_80 OT,1.5
Sacramento St.,W, 82_78 ,10.6
Seattle,W, 104_89 ,4.9
Cal St. Bakersfield,W, 81_73 ,3.8
Pepperdine,L, 79_75 ,5.4
San Francisco,L, 70_67 ,0.9
Santa Clara,W, 81_70 ,11.1
Portland,L, 79_39 ,-12
Gonzaga,L, 85_69 ,-6.8
San Diego,W, 68_65 ,-4.3
Saint Mary's,L, 85_67 ,-12.9
Pepperdine,W, 77_61 ,12.7
Santa Clara,W, 73_67 ,13.4
San Francisco,L, 75_66 ,-3.7
Gonzaga,W, 74_66 ,-0.4
Portland,W, 77_68 OT,3.7
San Diego,W, 72_69 ,-0.4
Saint Mary's,L, 88_80 ,-3.9
Pepperdine,W, 87_84 ,3
San Francisco,W, 84_76 ,2
Gonzaga,L, 77_62 ,-11.3
Pacific,L, 86_76 ,-9.4
