Opponent,Results,Score,PlusMinus
College of Charleston,L, 69_57 ,-2.5
USC Upstate,W, 49_46 ,-2.7
Clemson,L, 102_66 ,-16.9
Appalachian St.,L, 70_51 ,-11.6
Radford,L, 61_59 OT,-2
High Point,W, 82_68 ,3.8
USC Upstate,W, 62_53 ,1.7
Charlotte,L, 57_47 ,-3.3
Cincinnati,L, 74_57 ,-11
North Carolina St.,L, 68_52 ,-12.2
Coastal Carolina,L, 57_47 ,-6.1
Charleston Southern,L, 57_54 ,-3
VMI,W, 96_63 ,16.2
Liberty,W, 65_62 ,3
Presbyterian,W, 56_42 ,9.8
UNC Asheville,L, 66_53 ,-6
Gardner Webb,W, 65_45 ,3.2
Charleston Southern,W, 55_53 ,8.8
Coastal Carolina,W, 67_64 ,1.2
Liberty,W, 67_43 ,9.2
VMI,W, 87_83 ,2.7
Presbyterian,W, 66_53 ,5.4
Gardner Webb,W, 69_64 ,1
Eastern Kentucky,L, 77_57 ,-10.6
UNC Asheville,W, 68_65 OT,1.5
High Point,L, 71_66 ,-1.6
Radford,L, 54_52 ,6.2
Liberty,W, 80_72 ,6.3
Radford,W, 61_46 ,6.1
Coastal Carolina,W, 64_53 ,-0.6
Arkansas Pine Bluff,L, 61_44 ,-4.1
