Opponent,Results,Score,PlusMinus
Saint Mary's,L, 100_68 ,-14.1
New Mexico,L, 97_87 ,-7.3
Cal St. Fullerton,L, 84_73 ,1.1
North Carolina A&T,W, 84_68 ,10.6
UTEP,L, 79_58 ,-12.1
New Mexico,L, 75_58 ,-14.9
UTEP,W, 87_80 ,-4.4
UCLA,L, 100_68 ,-18.4
Pepperdine,W, 78_72 ,3.5
Alcorn St.,W, 97_72 ,13.6
Texas Southern,W, 79_75 ,2.2
Prairie View A&M,W, 95_76 ,7.4
Utah St.,W, 55_52 ,2.8
Nevada,L, 77_67 ,-7
Boise St.,W, 88_85 ,0.2
Idaho,W, 75_72 ,0.2
Fresno St.,W, 86_77 ,-0.3
Hawaii,W, 71_69 ,-
San Jose St.,L, 93_84 ,3.4
Louisiana Tech,W, 91_77 ,9.2
San Jose St.,W, 94_82 ,6
Louisiana Tech,W, 70_68 ,-0.4
Fresno St.,L, 83_64 ,-4.7
Hawaii,W, 88_64 ,12.8
Pacific,W, 84_78 ,-0.6
Idaho,W, 74_57 ,10.9
Boise St.,W, 95_92 ,7
Nevada,L, 100_92 ,-3.3
Utah St.,L, 81_63 ,-3.5
San Jose St.,W, 90_69 ,7.9
Nevada,W, 80_79 ,1.8
Utah St.,W, 69_63 ,-0.4
Michigan St.,L, 70_67 ,-5.5
