Opponent,Results,Score,PlusMinus
Tennessee Tech,L, 71_67 ,-4.1
Kansas,L, 94_44 ,-20.2
Western Illinois,L, 56_46 ,-5.7
Memphis,L, 81_49 ,-12.8
Oakland,L, 83_75 ,-10.9
Cal St. Fullerton,W, 69_49 ,9.6
Southern,W, 79_63 ,3.4
Tennessee Martin,W, 81_71 ,2.4
UMKC,L, 78_67 ,-9.1
Western Illinois,L, 55_44 ,-6
Texas A&M Corpus Chris,L, 64_59 ,2
Stephen F. Austin,L, 64_49 ,-11.3
Texas St.,L, 76_74 ,-0.6
Nicholls St.,W, 64_50 ,11.6
McNeese St.,L, 68_53 ,-12.8
Southeastern Louisiana,L, 60_53 ,-1.1
Northwestern St.,L, 74_68 ,-4.6
Lamar,L, 73_65 ,-3.4
Sam Houston St.,L, 75_70 ,-4.2
UTSA,W, 72_64 ,1.7
Northwestern St.,L, 82_76 ,-0.6
UT Arlington,L, 71_47 ,-9.9
Nicholls St.,L, 68_51 ,-11.8
Southeastern Louisiana,L, 65_60 OT,1
Stephen F. Austin,L, 54_49 ,-4.3
McNeese St.,W, 76_72 ,-
