Opponent,Results,Score,PlusMinus
Sacred Heart,L, 92_86 ,-10.4
Hofstra,L, 68_63 ,-4.3
Colgate,W, 65_55 ,1.4
Quinnipiac,L, 71_64 ,-7.3
Charlotte,L, 88_74 ,-7.4
Elon,W, 69_65 ,-3.4
Army,L, 64_48 ,-8.5
Hartford,W, 48_46 ,-3.9
Vermont,L, 72_60 ,-2.6
Bryant,W, 69_54 ,12.8
Providence,L, 87_78 ,1.7
Colorado,L, 70_59 ,-2.1
Colorado St.,L, 93_71 ,-15.6
Albany,L, 89_68 ,-3.7
Lehigh,L, 75_69 ,-3.4
NJIT,W, 79_48 ,6.7
Brown,L, 75_66 ,-3.7
Brown,W, 71_63 ,7.1
Penn,W, 61_48 ,10.8
Princeton,L, 58_45 ,-3.7
Cornell,L, 90_71 ,-11.2
Columbia,W, 79_64 ,12.5
Harvard,L, 82_79 OT,1.4
Dartmouth,W, 69_56 ,-1.5
Princeton,L, 82_58 ,-12.7
Penn,L, 81_69 ,-5.1
Dartmouth,W, 55_45 ,7.3
Harvard,L, 78_58 ,-12
Columbia,W, 65_48 ,3
Cornell,L, 79_59 ,-9.1
