Opponent,Results,Score,PlusMinus
Dayton,L, 90_80 ,0.1
Florida A&M,W, 78_53 ,15.4
Arkansas Little Rock,W, 80_65 ,12.8
Michigan,L, 83_76 OT,-2.3
Xavier,L, 80_67 ,-9.2
Iona,L, 63_55 ,-1.7
Nebraska,W, 67_61 ,2.8
George Mason,L, 75_72 ,1.5
Savannah St.,W, 77_62 ,12.8
New Mexico,L, 66_61 ,5
Houston Baptist,W, 85_56 ,18.3
Northern Iowa,L, 60_52 ,-5.6
Indiana St.,L, 70_64 ,-3.4
Evansville,W, 72_64 ,5.7
Drake,W, 73_69 ,5.6
Wichita St.,L, 70_58 ,-12.1
Southern Illinois,W, 71_69 ,3
Wichita St.,W, 57_56 ,1.6
Illinois St.,L, 71_62 ,2.4
Missouri St.,W, 76_72 ,-1
Bradley,W, 73_68 ,5.2
Drake,L, 79_74 ,-8.1
Evansville,W, 84_71 ,1.7
Missouri St.,L, 70_52 ,-9.9
Indiana St.,W, 65_52 ,9.8
Illinois St.,L, 67_63 ,-0.5
Northern Iowa,L, 70_52 ,-11.4
Loyola Chicago,W, 78_58 ,6
Southern Illinois,W, 83_78 OT,-1.9
Bradley,W, 82_71 ,7
Bradley,L, 81_62 ,-0.1
South Dakota,W, 89_78 ,9.7
Fairfield,W, 73_55 ,4.7
Missouri St.,L, 67_61 ,-5.6
