Opponent,Results,Score,PlusMinus
College of Charleston,W, 70_59 ,-0.1
Duke,L, 74_49 ,-10.2
Elon,W, 69_46 ,10.1
Indiana St.,W, 77_62 ,5.9
Cal St. Northridge,L, 76_69 ,1
VMI,W, 111_97 ,6.1
Liberty,W, 73_58 ,11.8
Georgia Southern,W, 69_58 ,2.6
Savannah St.,W, 91_70 ,6.8
Georgia Southern,W, 76_64 ,8.9
Winthrop,W, 57_47 ,6.1
Presbyterian,W, 76_62 ,2.6
UNC Asheville,W, 58_57 ,-0.3
Gardner Webb,W, 80_64 ,3.8
Radford,L, 62_52 ,-5.5
High Point,W, 75_58 ,15.7
Charleston Southern,W, 64_56 ,2.5
Presbyterian,W, 64_46 ,8.1
Winthrop,L, 67_64 ,-1.2
Gardner Webb,W, 96_60 ,19.9
UNC Asheville,W, 98_62 ,17.1
High Point,L, 69_65 ,-5.9
Radford,W, 52_51 ,8.3
North Carolina Central,W, 68_57 ,12.1
Charleston Southern,W, 47_37 ,4.5
Liberty,W, 71_48 ,14.6
VMI,W, 101_71 ,5.7
VMI,W, 82_73 ,12.6
UNC Asheville,W, 92_73 ,13.7
Winthrop,L, 64_53 ,0.6
UAB,L, 65_49 ,-14.4
