Opponent,Results,Score,PlusMinus
Albany,W, 69_65 ,1.1
UMBC,W, 72_57 ,-3.7
East Tennessee St.,W, 72_61 ,12.3
Louisville,L, 90_81 ,-7.4
Arkansas,W, 97_94 ,-3.8
Appalachian St.,L, 93_92 OT,1.4
Loyola MD,L, 78_66 ,-1
Coppin St.,W, 80_67 ,9.5
Minnesota,L, 94_64 ,-18.4
Manhattan,W, 83_74 ,4.2
Towson,W, 87_80 ,1.6
Eastern Kentucky,L, 76_62 ,-8.6
LIU Brooklyn,W, 87_70 ,4.5
Robert Morris,L, 78_75 ,2.2
Baylor,L, 79_63 ,-6.4
Howard,W, 90_58 ,12.4
Hampton,W, 73_63 ,1.1
South Carolina St.,W, 72_67 ,-1.9
Winston Salem St.,W, 84_65 ,4.3
Delaware St.,W, 72_62 ,-3.1
Maryland Eastern Shore,W, 91_54 ,18.7
Norfolk St.,W, 100_94 OT,-2.1
North Carolina A&T,W, 74_65 ,6.3
Florida A&M,W, 94_68 ,13.4
Bethune Cookman,W, 48_47 ,1.1
Winston Salem St.,W, 79_65 ,12.8
South Carolina St.,L, 71_68 ,-1.7
Delaware St.,W, 68_65 ,4
Murray St.,L, 75_66 ,-1.3
Maryland Eastern Shore,W, 65_61 ,-4.2
Norfolk St.,W, 88_87 2OT,3.7
North Carolina A&T,W, 81_67 ,1.8
Coppin St.,W, 74_54 ,7.4
North Carolina A&T,W, 84_57 ,17.1
Hampton,W, 74_67 ,1.9
South Carolina St.,W, 68_61 ,4.5
West Virginia,L, 77_50 ,-4.9
