Opponent,Results,Score,PlusMinus
San Diego,L, 77_64 ,-3.3
Cal Poly,W, 70_53 ,11.1
Oral Roberts,L, 83_81 ,-3.4
Florida A&M,W, 99_69 ,11.2
Virginia,W, 57_52 ,2.2
Kentucky,L, 73_65 OT,0.4
Portland St.,W, 83_64 ,8.2
UC Davis,W, 85_69 ,18.1
Oklahoma St.,L, 71_70 ,-7.1
Northwestern,L, 70_62 ,-1.8
Texas Tech,L, 100_87 ,-5.8
James Madison,W, 80_76 ,0.3
California,L, 92_66 ,-13.5
USC,W, 54_53 ,5.7
UCLA,W, 70_59 ,3.2
Washington,L, 94_61 ,-15.3
Washington St.,L, 77_73 ,-8.9
Oregon St.,W, 59_35 ,7.7
Oregon,W, 84_69 ,10.6
Arizona,L, 76_68 ,-3.7
Arizona St.,L, 88_70 ,-23.4
UCLA,L, 77_73 ,1.1
USC,L, 54_49 ,-3.6
Washington St.,W, 60_58 ,-8.9
Washington,L, 78_61 ,-7.4
Oregon,W, 72_65 ,5.3
Oregon St.,W, 65_55 ,2.2
Arizona St.,L, 68_60 ,1.8
Arizona,L, 71_69 ,0.9
California,L, 71_61 ,-4.9
Arizona St.,W, 70_61 ,6.4
Washington,L, 79_64 ,-8
