Opponent,Results,Score,PlusMinus
Iowa St.,L, 88_68 ,-13
Bradley,L, 74_69 ,-1.3
BYU,L, 87_53 ,-10.4
Utah St.,L, 77_44 ,-20.3
UMKC,W, 68_65 ,-2.2
Notre Dame,L, 80_70 ,-6.6
Utah,L, 68_56 ,-15.9
Boise St.,L, 79_67 ,-1.6
USC,L, 59_53 ,-7.4
Sacramento St.,L, 64_63 ,0.2
Oregon,L, 77_71 ,-3.9
Montana,W, 67_65 ,-2
Montana St.,L, 70_63 ,-4.6
Northern Arizona,L, 68_56 ,-12.7
Northern Colorado,L, 78_66 ,-1.9
Weber St.,L, 95_93 3OT,-4.3
Eastern Washington,W, 80_74 ,1.3
Portland St.,W, 88_80 OT,4.2
Sacramento St.,L, 72_55 ,-9
Montana St.,L, 63_60 ,1.6
Montana,L, 91_68 ,-9.5
Northern Colorado,L, 68_59 ,-9.6
Northern Arizona,W, 73_71 OT,4.6
Cal St. Bakersfield,L, 82_79 ,-1.2
Weber St.,L, 89_64 ,-11.7
Portland St.,L, 98_63 ,-9.8
Eastern Washington,L, 79_71 ,-6.4
