Opponent,Results,Score,PlusMinus
Tulane,W, 74_58 ,10.1
Temple,W, 46_45 ,2.9
Savannah St.,W, 63_44 ,10
Lafayette,W, 97_64 ,11.7
Mount St. Mary's,W, 83_62 ,10
American,W, 73_46 ,10.6
Butler,W, 72_65 ,-
Washington,W, 74_66 ,7.5
Old Dominion,L, 61_57 ,-9.6
Harvard,W, 86_70 ,9
St. John's,W, 66_59 ,5
DePaul,W, 67_50 ,8.5
Marquette,L, 62_59 ,-2.5
Connecticut,W, 72_69 ,-5.1
Seton Hall,W, 85_73 ,11.1
Villanova,L, 82_77 ,-6.6
Pittsburgh,W, 74_66 ,2.3
Rutgers,W, 88_63 ,12.8
Syracuse,L, 73_56 ,-2.8
Duke,W, 89_77 ,8.5
South Florida,L, 72_64 ,2.3
Villanova,W, 103_90 ,11.5
Providence,W, 79_70 ,1.6
Rutgers,L, 71_68 ,-2.2
Syracuse,L, 75_71 ,-11
Louisville,W, 70_60 ,1.5
Notre Dame,L, 78_64 ,-6.4
West Virginia,L, 81_68 ,-12
Cincinnati,W, 74_47 ,5.6
South Florida,W, 69_49 ,8.8
Syracuse,W, 91_84 ,-1
Marquette,W, 80_57 ,7
West Virginia,L, 60_58 ,-2.5
Ohio,L, 97_83 ,-9.1
