Opponent,Results,Score,PlusMinus
SIU Edwardsville,W, 76_46 ,16.2
Butler,L, 64_60 ,-5
Miami OH,L, 82_58 ,-11.8
Tennessee Tech,W, 91_90 2OT,-3.2
Alabama St.,W, 61_57 ,-0.9
Western Kentucky,L, 63_57 ,2.3
Georgia Southern,W, 75_58 ,5.2
Tennessee Martin,W, 84_63 ,3.6
Austin Peay,L, 71_68 ,-3.1
Missouri St.,L, 74_60 ,-3.2
Northern Iowa,L, 65_46 ,-5.3
Creighton,L, 72_64 ,-5.7
Illinois St.,L, 82_63 ,-14.1
Indiana St.,L, 69_55 ,-9.3
Illinois St.,L, 70_56 ,-2.4
Southern Illinois,L, 65_57 ,-7.5
Drake,L, 72_65 ,-5.3
Bradley,L, 74_64 ,-9.3
Missouri St.,L, 76_66 ,-5.4
Indiana St.,L, 63_56 ,2
Creighton,L, 84_71 ,-1.7
Bradley,L, 83_63 ,-12.5
Wichita St.,W, 65_62 ,3.5
Southern Illinois,L, 80_64 ,-6.6
Wichita St.,L, 76_70 OT,-1.8
Illinois Chicago,L, 82_80 ,4
Northern Iowa,W, 55_54 ,1.5
Drake,W, 56_53 ,0.6
Missouri St.,L, 52_46 ,-0.9
