Opponent,Results,Score,PlusMinus
Creighton,W, 90_80 ,-0.1
Georgia Tech,W, 63_59 ,3.2
Villanova,L, 71_65 ,-7.2
Kansas St.,L, 83_75 ,-6.5
Towson,W, 74_69 ,-4.7
Miami OH,W, 65_58 ,0.4
Lehigh,W, 89_71 ,10.9
George Mason,W, 56_55 ,6.5
Old Dominion,W, 58_50 ,2.8
Presbyterian,W, 71_52 ,4.2
Appalachian St.,W, 65_49 ,5.9
Boston University,W, 74_60 ,9.2
New Mexico,L, 68_66 ,-4.4
Ball St.,W, 59_35 ,9.2
Duquesne,W, 78_72 OT,-0
Fordham,W, 74_58 ,6.8
Xavier,L, 78_74 ,-0.4
George Washington,W, 66_51 ,12.8
Saint Joseph's,L, 60_59 ,-3.7
Rhode Island,L, 65_64 ,4
St. Bonaventure,W, 75_58 ,4.9
Xavier,W, 90_65 ,11.9
Charlotte,W, 75_47 ,5.9
Saint Louis,L, 68_65 2OT,4.4
La Salle,W, 68_54 ,4.6
Duquesne,L, 73_71 ,1.5
Temple,L, 49_41 ,-6.6
Massachusetts,W, 96_68 ,9.3
Richmond,L, 60_56 ,3.5
Saint Louis,L, 71_66 ,-8.2
George Washington,W, 70_60 ,2.1
Xavier,L, 78_73 ,5.7
Illinois St.,W, 63_42 ,8.1
Cincinnati,W, 81_66 ,6.6
Illinois,W, 77_71 ,10.9
Mississippi,W, 68_63 ,3.8
North Carolina,W, 79_68 ,4.6
