Opponent,Results,Score,PlusMinus
Xavier,L, 83_57 ,-17.1
Kent St.,L, 70_61 ,-5.3
Saint Peter's,W, 68_56 ,4.1
Pittsburgh,L, 72_56 ,-4.9
Detroit,L, 82_71 ,-6.3
Wright St.,L, 67_54 ,-2.2
St. Francis PA,W, 74_65 ,1.6
Green Bay,L, 75_67 ,0.2
High Point,W, 82_69 ,5.1
Robert Morris,L, 72_67 ,-5.1
Cleveland St.,L, 70_48 ,-16.2
Illinois Chicago,W, 76_67 ,4.3
Loyola Chicago,W, 71_67 ,2.2
Valparaiso,L, 70_66 ,-6.2
Butler,L, 91_61 ,-16.3
Milwaukee,L, 69_59 ,-6.1
Green Bay,L, 69_55 ,-4.8
North Carolina Central,W, 70_57 ,7.4
Cleveland St.,L, 77_69 ,-10.1
Loyola Chicago,L, 92_85 OT,1.7
Illinois Chicago,L, 74_68 ,-9
Butler,L, 68_57 ,-3
Valparaiso,L, 77_75 ,1.1
Milwaukee,L, 64_62 ,-2.1
UC Riverside,L, 62_60 ,-5.8
Wright St.,L, 76_73 ,1.1
Detroit,L, 62_54 ,-5.9
Green Bay,L, 81_67 ,-4.5
