Opponent,Results,Score,PlusMinus
Texas,L, 73_41 ,-14
Binghamton,W, 73_44 ,14.5
Duquesne,W, 83_77 ,-1.1
Gardner Webb,W, 75_59 ,6.3
Wofford,W, 72_67 ,2.2
Furman,W, 64_57 ,2.9
Bradley,W, 75_67 ,-0.9
Campbell,W, 66_59 ,6.9
Louisville,W, 91_83 ,4.2
Clemson,L, 79_57 ,-4.3
UNC Asheville,W, 87_76 ,9.7
Georgia Southern,L, 81_76 ,-4.5
UNC Greensboro,W, 79_69 ,3.8
Elon,W, 83_81 ,4.8
Davidson,W, 77_67 ,12.4
Appalachian St.,L, 87_74 ,0.1
College of Charleston,W, 100_90 ,5.3
Chattanooga,L, 80_67 ,2.1
Samford,W, 62_50 ,4.8
Georgia Southern,W, 83_68 ,8.3
Appalachian St.,L, 89_77 ,0.5
Elon,L, 81_76 ,-7.8
Davidson,L, 75_72 ,1.5
UNC Greensboro,W, 75_70 ,6.1
The Citadel,L, 73_56 ,-1.9
Kent St.,L, 74_72 ,-2.1
Samford,W, 61_44 ,5.8
Chattanooga,W, 78_70 ,10
Elon,W, 68_57 ,6.7
Wofford,L, 77_58 ,-6.6
Marshall,L, 90_88 ,-3.5
