Opponent,Results,Score,PlusMinus
California,L, 82_53 ,-11.6
UC Irvine,L, 73_58 ,-9.4
Wayne State (NE),W, 80_72 ,-
Wyoming,L, 77_67 ,-3.4
Idaho,L, 96_89 OT,0.3
UC Irvine,L, 63_52 ,-6
East Tennessee St.,L, 71_59 ,-10.9
Milwaukee,W, 81_58 ,18.6
Minnesota-Crookston,W, 90_58 ,-
UMKC,W, 77_68 ,1.1
Northern Iowa,L, 86_58 ,-15.9
Idaho,W, 80_77 ,5.1
Murray St.,W, 88_84 OT,4.1
Drake,W, 83_75 ,5.9
Wichita St.,L, 89_67 ,-10.7
North Dakota St.,L, 80_69 ,4.7
South Dakota,W, 73_72 ,1.7
Western Illinois,L, 82_74 ,1.8
Nebraska Omaha,L, 101_93 ,-11.9
Oral Roberts,L, 94_88 ,-2.4
IUPUI,L, 85_83 OT,-1.5
Fort Wayne,W, 77_67 ,2.5
Denver,L, 91_82 ,-10
Nebraska Omaha,W, 88_84 ,5
Western Illinois,W, 98_65 ,10.1
Oral Roberts,W, 74_67 ,-2.8
North Dakota St.,L, 82_65 ,-8.1
South Dakota,L, 91_89 ,-3.7
IUPUI,W, 81_67 ,-0.7
Fort Wayne,W, 97_89 ,0.5
Denver,W, 88_64 ,12.7
Denver,W, 83_73 ,11.7
South Dakota,W, 74_71 ,-7.7
Nebraska Omaha,W, 79_77 ,-0.8
Gonzaga,L, 66_46 ,-4.2
