Opponent,Results,Score,PlusMinus
Purdue,L, 109_65 ,-9.4
Louisiana College,L, 85_75 ,-
Southern-New Orleans,W, 96_73 ,-
Memphis,L, 104_65 ,-18.2
LSU-Alexandria,W, 80_78 ,-
Texas St.,L, 80_68 ,-12
Louisiana Lafayette,L, 92_72 ,-5.1
SMU,L, 92_56 ,-16.8
North Carolina Central,L, 74_66 ,-4
Tulane,W, 70_63 ,2.9
North Carolina St.,L, 89_57 ,-19.5
Northwestern St.,W, 79_72 OT,5.7
Stephen F. Austin,W, 69_54 ,5.3
Sam Houston St.,L, 74_67 ,-1.6
Houston Baptist,L, 60_49 ,-2
Southeastern Louisiana,L, 79_75 ,-5.3
Central Arkansas,W, 82_72 ,7.7
Northwestern St.,L, 78_65 ,-5.5
New Orleans,L, 75_56 ,-13.7
Nicholls St.,L, 78_74 ,-5.5
Incarnate Word,W, 87_79 ,4.8
Lamar,L, 77_57 ,-18
New Orleans,L, 69_63 ,1.5
Texas A&M Corpus Chris,L, 73_66 ,-7
Abilene Christian,L, 82_78 ,-1.1
Houston Baptist,L, 81_79 ,7.5
Texas A&M Corpus Chris,L, 81_70 ,-6.8
Sam Houston St.,L, 79_74 ,0.5
Lamar,L, 90_83 ,-9.3
