Opponent,Results,Score,PlusMinus
Arkansas,L, 92_83 ,-4.8
Kenyon,W, 117_60 ,-
Illinois St.,L, 75_57 ,-14.6
UMass Lowell,W, 94_81 ,9.6
Indiana,W, 71_68 OT,4.6
Mississippi Valley St.,W, 79_54 ,10.2
Siena Heights,W, 107_59 ,-
Austin Peay,W, 103_99 ,9.4
Miami OH,W, 87_71 ,14.5
Notre Dame,L, 87_72 ,-14.7
Austin Peay,W, 98_58 ,18.8
Stetson,W, 93_74 ,13.2
Detroit,W, 93_86 ,3.7
Western Illinois,L, 93_91 ,-2.5
Oral Roberts,W, 102_91 ,15
Nebraska Omaha,W, 80_78 ,-4.5
Denver,W, 87_83 ,0.8
Olivet College,W, 115_60 ,-
South Dakota,L, 66_63 ,0.8
North Dakota St.,L, 89_83 ,-3
South Dakota St.,L, 77_67 ,-2.5
IUPUI,W, 103_73 ,13.4
Oral Roberts,W, 87_83 ,4.6
Denver,L, 76_73 OT,-3.1
South Dakota,L, 93_82 ,0
Nebraska Omaha,W, 108_101 OT,5.1
North Dakota St.,W, 77_61 ,3.4
South Dakota St.,L, 97_89 ,-0.5
IUPUI,L, 83_82 ,-1.1
Western Illinois,W, 96_92 OT,0.6
Nebraska Omaha,L, 84_80 ,1.9
Ball St.,W, 88_80 ,-1.7
Texas A&M Corpus Chris,L, 78_62 ,-7.2
