Opponent,Results,Score,PlusMinus
St. John's,L, 100_53 ,-12.7
Kennesaw St.,W, 75_72 ,6.2
Trinity (FL),W, 82_52 ,-
New Mexico St.,L, 89_73 ,-9.7
San Diego,L, 96_91 3OT,-5.5
Nicholls St.,L, 76_69 ,-7.1
Samford,L, 93_65 ,-18.3
Cleveland St.,L, 73_62 ,-9.5
Jacksonville,L, 76_66 ,-5.2
Florida College,W, 81_79 OT,-
South Florida,L, 79_73 OT,8.3
Tennessee Martin,L, 97_72 ,-7
UCF,L, 71_41 ,-12.1
Savannah St.,L, 104_91 ,-5
Morgan St.,L, 69_63 ,-2.3
Coppin St.,L, 76_73 ,-1.4
South Carolina St.,L, 78_74 ,-0.4
Florida A&M,W, 82_76 ,5.2
Maryland Eastern Shore,L, 82_79 ,3.6
Norfolk St.,L, 73_66 ,-2.3
Stetson,L, 76_67 ,1.9
Delaware St.,L, 88_82 OT,-2
Howard,W, 71_67 ,5.1
Coppin St.,L, 76_72 ,0.3
Maryland Eastern Shore,L, 82_81 OT,2.4
Hampton,W, 62_61 ,2.3
Norfolk St.,W, 75_65 ,1.5
North Carolina Central,L, 78_63 ,-7.4
North Carolina A&T,W, 73_70 ,9.8
Florida A&M,W, 69_59 ,12.6
Delaware St.,W, 69_62 ,2.9
North Carolina Central,L, 95_60 ,-15.3
