Opponent,Results,Score,PlusMinus
Lafayette,L, 61_57 ,2.6
Lipscomb,W, 90_77 ,9.9
Fordham,L, 63_41 ,-12.3
Fairleigh Dickinson,W, 84_58 ,11.7
Boston University,W, 80_67 ,4.6
Iona,L, 79_65 ,-4
Manhattan,W, 84_70 ,11.3
Houston Baptist,L, 62_47 ,-1.1
Maryland,L, 66_56 ,-16.9
Elon,L, 68_53 ,-2.5
St. Francis NY,W, 65_58 ,2.5
Notre Dame,L, 63_55 ,-10.1
Monmouth,W, 71_61 ,5.3
Siena,L, 56_54 ,-1.9
Quinnipiac,W, 58_54 ,2.6
Rider,W, 71_65 ,7.2
Fairfield,W, 69_55 ,10.6
Siena,W, 77_65 ,10.8
Niagara,L, 57_55 ,1.1
Rider,W, 56_51 ,-4.6
Marist,W, 81_65 ,4.3
Iona,L, 69_66 OT,-0.7
Monmouth,L, 71_70 OT,-1.4
Canisius,L, 72_70 ,1.9
Quinnipiac,W, 76_45 ,14.7
Manhattan,W, 69_50 ,6.8
Marist,W, 71_46 ,10.2
Fairfield,W, 74_55 ,9.5
Niagara,W, 66_53 ,9
Canisius,W, 72_65 ,6.1
Canisius,W, 61_58 ,6.3
Iona,L, 73_65 ,-2
Albany,W, 59_55 ,-1.7
Texas St.,W, 49_44 ,-4.5
Furman,W, 77_51 ,17.2
Texas A&M Corpus Chris,W, 62_61 ,-3.5
