Opponent,Results,Score,PlusMinus
Jacksonville St.,L, 84_73 ,-8.6
Wichita St.,L, 80_53 ,-11.2
New Orleans,W, 77_68 ,1
Oregon St.,W, 75_64 ,7.9
Oral Roberts,W, 79_65 ,1.9
Little Rock,L, 72_62 ,-3.5
Illinois St.,W, 70_68 ,-2.8
Oklahoma St.,L, 71_67 ,-3.9
Texas St.,W, 74_59 ,2.1
Stephen F. Austin,W, 74_51 ,8.5
San Diego St.,L, 82_63 ,-4.1
Illinois St.,L, 68_56 ,-14.4
Connecticut,W, 61_59 OT,-1.2
Houston,L, 64_61 ,0
Memphis,W, 81_71 ,2.5
Temple,W, 70_68 ,-0.8
Tulane,W, 89_82 ,6.3
South Florida,W, 79_67 ,6.1
East Carolina,L, 69_66 ,-3.7
UCF,W, 77_66 ,1.8
Cincinnati,L, 57_55 ,3.9
SMU,L, 76_53 ,-6.5
Memphis,L, 66_44 ,-4.3
Houston,L, 73_64 ,-6.9
UCF,L, 71_53 ,-5.8
Cincinnati,L, 80_60 ,-8
South Florida,W, 82_68 ,7.5
East Carolina,W, 74_66 ,2.7
SMU,L, 93_70 ,-15.9
Tulane,L, 81_69 ,-8.8
Tulane,W, 66_60 ,4.7
Cincinnati,L, 80_61 ,-12.3
