Opponent,Results,Score,PlusMinus
Vermont,W, 80_58 ,8
Ohio St.,L, 72_67 ,-4.9
Grambling St.,W, 71_54 ,6.7
St. Francis NY,W, 64_48 ,14.9
Memphis,W, 60_51 ,-2.5
Virginia,L, 63_52 ,-7.1
New Hampshire,W, 76_62 ,9.5
Rhode Island,W, 63_60 ,-1.6
Brown,W, 95_57 ,21.3
Massachusetts,W, 75_69 ,2.7
Wagner,W, 76_54 ,16
Maine,W, 79_59 ,15.6
Boston College,L, 79_67 ,-2.2
Xavier,L, 82_56 ,-12.3
Butler,L, 78_61 ,-13.2
Georgetown,W, 76_70 ,2.4
Creighton,L, 78_64 ,-6.3
DePaul,L, 64_63 ,6.8
Seton Hall,W, 65_61 ,3.8
Georgetown,W, 74_56 ,11.8
Villanova,L, 78_68 ,-8.2
St. John's,L, 91_86 ,-1.5
Marquette,W, 79_78 ,2.8
Villanova,L, 66_57 ,-5.5
Seton Hall,L, 72_70 OT,2.1
Butler,W, 71_65 ,-1.3
Xavier,W, 75_63 ,0.4
Creighton,W, 68_66 ,-2.8
Marquette,W, 73_69 ,-3
DePaul,W, 73_64 ,9.4
St. John's,W, 86_75 ,9.5
Creighton,L, 70_58 ,-2.3
USC,L, 75_71 ,3.6
