Opponent,Results,Score,PlusMinus
Army,W, 91_77 ,11.6
Baylor,L, 66_49 ,-5.8
Valparaiso,W, 76_54 ,7
Georgetown,L, 65_61 ,-7.1
Tennessee,W, 69_65 OT,2.9
Connecticut,W, 79_69 ,12.6
Boise St.,W, 68_63 ,-4.6
Western Oregon,W, 93_54 ,-
Savannah St.,W, 128_59 ,18.5
Alabama,W, 65_56 ,5.9
Montana,W, 81_67 ,3.8
UNLV,W, 83_63 ,10.7
Fresno St.,W, 75_63 ,6.8
UCLA,W, 89_87 ,1.5
USC,W, 84_61 ,8.9
Washington,W, 83_61 ,6.9
Washington St.,W, 85_66 ,2
Oregon St.,W, 85_43 ,22.2
California,W, 86_63 ,10
Stanford,W, 69_52 ,13.3
Utah,W, 73_67 ,1.8
Colorado,L, 74_65 ,-3
Arizona St.,W, 71_70 ,1.2
Arizona,W, 85_58 ,16.2
UCLA,L, 82_79 ,7.6
USC,W, 81_70 ,3.2
Utah,W, 79_61 ,13.8
Colorado,W, 101_73 ,9.8
California,W, 68_65 ,-8.3
Stanford,W, 75_73 ,3.2
Oregon St.,W, 80_59 ,9.4
Arizona St.,W, 80_57 ,5.8
California,W, 73_65 ,1.9
Arizona,L, 83_80 ,-4.5
Iona,W, 93_77 ,12.9
Rhode Island,W, 75_72 ,-1.5
Michigan,W, 69_68 ,1.2
Kansas,W, 74_60 ,7.6
North Carolina,L, 77_76 ,-2.5
