Opponent,Results,Score,PlusMinus
Northern Arizona,W, 67_64 ,-3.1
UC Davis,L, 63_58 ,-0.6
Tennessee St.,L, 69_61 ,-8
Northern Colorado,W, 88_72 ,0.2
Sacred Heart,W, 84_74 ,4.3
Arizona,L, 69_61 ,-4.4
Vanderbilt,L, 76_66 ,-8.1
UC Irvine,L, 58_55 ,-3.3
San Jose St.,L, 55_40 ,-4.6
Cal State-East Bay,W, 75_50 ,-
UC Riverside,W, 77_53 ,8.5
Washington St.,L, 69_68 ,1.4
Valparaiso,W, 87_80 2OT,1.9
BYU,L, 89_59 ,-15.6
San Francisco,W, 72_58 ,7.9
Portland,W, 70_42 ,4.7
Loyola Marymount,L, 66_56 ,-0.3
San Diego,W, 59_57 ,5
Pepperdine,W, 75_61 ,4.1
Gonzaga,L, 88_57 ,-12.7
Loyola Marymount,W, 64_63 ,2.5
BYU,W, 76_68 ,5
Saint Mary's,L, 72_59 ,-8.4
Portland,W, 60_45 ,8.2
Gonzaga,L, 90_55 ,-9.2
San Francisco,L, 61_58 ,-13.4
Pacific,W, 64_47 ,4.9
Pepperdine,W, 106_55 ,25.6
San Diego,L, 60_58 2OT,-0.8
Pacific,W, 69_68 ,2.5
Saint Mary's,L, 70_56 ,-9.3
San Francisco,W, 76_69 ,0.3
Gonzaga,L, 77_68 ,-6.3
