Opponent,Results,Score,PlusMinus
Goldey-Beacom,W, 64_56 ,-
Bradley,W, 63_49 ,12.5
La Salle,L, 74_68 ,-2.8
Miami OH,W, 68_66 ,4.8
Northern Kentucky,L, 74_53 ,-4.9
Austin Peay,L, 76_75 ,-4.6
Bryn Athyn,W, 84_51 ,-
Delaware St.,W, 64_49 ,4.5
Yale,L, 81_63 ,-6
Seton Hall,L, 81_68 ,-8.1
Marist,W, 59_56 ,3.9
South Florida,L, 81_53 ,-13.2
Iona,W, 63_54 ,4.5
Hofstra,L, 58_56 ,-3.2
College of Charleston,L, 65_56 ,1.7
Northeastern,L, 90_54 ,-29.1
UNC Wilmington,L, 91_81 ,-6.5
Towson,L, 83_56 ,-7
Drexel,L, 76_60 ,-9.8
Northeastern,W, 69_62 ,1.4
Towson,L, 75_58 ,-12.3
William & Mary,L, 82_58 ,-9.7
James Madison,W, 66_61 ,5.7
Hofstra,L, 73_65 ,0.4
UNC Wilmington,L, 108_80 ,-11.7
Elon,W, 76_74 OT,1
James Madison,W, 58_57 ,4.2
Drexel,W, 68_67 ,1.1
William & Mary,L, 85_64 ,-7.8
College of Charleston,L, 78_65 ,-6.3
Elon,L, 81_59 ,-6.5
Hofstra,W, 81_76 ,-2.1
UNC Wilmington,L, 91_82 ,-8.1
