Opponent,Results,Score,PlusMinus
Alabama A&M,W, 99_44 ,25
Xavier,L, 83_82 OT,1.8
Davidson,L, 70_55 ,-11.2
Tulane,W, 67_62 ,-3.5
Northwestern St.,W, 84_60 ,6.6
North Carolina Central,L, 62_52 ,-5.3
Western Kentucky,W, 59_56 ,2.1
Miami OH,W, 81_55 ,9.4
Arizona,L, 79_60 ,-9.7
Eastern Illinois,L, 67_64 ,0.8
Illinois,L, 75_66 ,-7.4
Lipscomb,L, 81_76 ,-3.3
LSU,L, 88_77 ,-0.8
Georgia,L, 71_66 ,0.1
Auburn,L, 77_72 ,-1.2
Arkansas,L, 92_73 ,-12.1
Alabama,L, 68_56 ,-7.5
Mississippi,L, 75_71 ,-4.9
Mississippi St.,L, 89_74 ,-0.8
South Carolina,L, 63_53 ,-3.5
Florida,L, 93_54 ,-23
Arkansas,W, 83_78 ,6.9
Texas A&M,L, 76_73 ,-4.9
Vanderbilt,W, 72_52 ,3.5
Alabama,L, 57_54 ,3.1
Tennessee,L, 90_70 ,-12.1
Kentucky,L, 72_62 ,-2.7
Mississippi,L, 80_77 ,-4
Texas A&M,L, 60_43 ,-7.7
Auburn,L, 89_78 ,-11.7
Auburn,W, 86_83 OT,-0.5
Mississippi,L, 86_74 ,-8.6
