Opponent,Results,Score,PlusMinus
Wisconsin,L, 79_47 ,-11
Oklahoma St.,L, 102_90 ,-7.6
Chattanooga,L, 75_64 ,-10.4
Army,W, 81_76 ,8.4
Western Michigan,L, 80_63 ,-9.2
Little Rock,L, 89_87 OT,-3.6
Southeast Missouri St.,L, 87_63 ,-0.2
Butler,L, 82_58 ,-9.1
Little Rock,L, 70_59 ,-5.7
Michigan,L, 97_53 ,-21.3
Arkansas St.,L, 89_77 ,-6
Morehead St.,L, 111_85 ,-8.8
Arizona St.,L, 98_62 ,-15.1
Sam Houston St.,W, 67_65 ,1.3
Lamar,L, 78_75 ,-4.5
Abilene Christian,W, 81_76 ,4.3
Houston Baptist,W, 89_78 ,12.1
Texas A&M Corpus Chris,L, 88_81 ,0.1
McNeese St.,L, 82_72 ,-7.7
New Orleans,L, 81_63 ,-5.1
Stephen F. Austin,L, 78_76 ,-4.1
Incarnate Word,L, 81_80 ,7.9
Northwestern St.,W, 107_97 ,1.7
Southeastern Louisiana,W, 68_66 ,0.7
Abilene Christian,W, 84_73 ,5.2
Nicholls St.,W, 106_83 ,5.7
Nicholls St.,L, 96_89 OT,-1.4
New Orleans,L, 84_61 ,-11.1
Southeastern Louisiana,L, 87_70 ,-15.1
Stephen F. Austin,L, 90_85 OT,4.1
Northwestern St.,L, 97_83 ,-12.9
Sam Houston St.,L, 77_69 ,-8.3
