Opponent,Results,Score,PlusMinus
Mississippi Valley St.,W, 94_63 ,14.9
Eastern Washington,W, 86_72 ,9.7
Butler,L, 70_68 ,0.2
Texas,W, 77_58 ,9.4
Notre Dame,L, 70_66 ,-3.7
Bryant,W, 86_66 ,12.3
Wake Forest,W, 65_58 ,-0.7
DePaul,W, 80_64 ,24.2
New Orleans,W, 83_49 ,16.9
Chicago St.,W, 68_64 ,5.3
Dayton,W, 67_64 ,14
IUPUI,W, 87_65 ,13.1
Houston Baptist,W, 72_63 ,-1.5
Penn St.,W, 87_77 ,14.3
Michigan St.,L, 61_52 ,-8.1
Minnesota,L, 70_66 ,0.3
Nebraska,W, 74_66 ,1.1
Rutgers,W, 69_60 ,-0.1
Iowa,W, 89_54 ,11.1
Ohio St.,W, 74_72 ,0.2
Nebraska,W, 73_61 ,3.6
Indiana,W, 68_55 ,7.4
Purdue,L, 80_59 ,-13.4
Illinois,L, 68_61 ,-1.3
Wisconsin,W, 66_59 ,2.4
Maryland,L, 74_64 ,-10
Rutgers,W, 69_65 ,0.1
Illinois,L, 66_50 ,-4
Indiana,L, 63_62 ,2.1
Michigan,W, 67_65 ,2.8
Purdue,L, 69_65 ,-1.1
Rutgers,W, 83_61 ,15
Maryland,W, 72_64 ,1
Wisconsin,L, 76_48 ,-11.8
Vanderbilt,W, 68_66 ,5.1
Gonzaga,L, 79_73 ,-11.5
